23
23
14
23
14
1
23
14
1
5
23
14
1
5
11
23
14
1
5
11
3
23
14
1
5
11
3
7
23
14
1
5
11
3
7
27
23
14
1
5
11
3
7
27
4
23
14
1
5
11
3
7
27
4
28
23
14
1
5
11
3
7
27
4
28
10
23
14
1
5
11
3
7
27
4
28
10
10
23
14
1
5
11
3
7
27
4
28
10
10
24
23
14
1
5
11
3
7
27
4
28
10
10
24
5
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
27
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
27
13
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
27
13
6
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
27
13
6
28
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
27
13
6
28
3
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
27
13
6
28
3
17
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
27
13
6
28
3
17
27
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
27
13
6
28
3
17
27
30
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
27
13
6
28
3
17
27
30
14
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
27
13
6
28
3
17
27
30
14
6
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
27
13
6
28
3
17
27
30
14
6
22
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
27
13
6
28
3
17
27
30
14
6
22
30
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
27
13
6
28
3
17
27
30
14
6
22
30
1
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
27
13
6
28
3
17
27
30
14
6
22
30
1
36
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
27
13
6
28
3
17
27
30
14
6
22
30
1
36
18
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
27
13
6
28
3
17
27
30
14
6
22
30
1
36
18
12
23
14
1
5
11
3
7
27
4
28
10
10
24
5
17
2
40
6
7
10
14
8
16
21
2
8
35
35
1
27
13
6
28
3
17
27
30
14
6
22
30
1
36
18
12
7
23
14
1
5
11
3
